iata,name,city,state,country,latitude,longitude
40J,Perry-Foley,Perry,FL,CHN,30.06927778,96.41941667
40N,Chester Cty-G O Carlson,Coatesville,PA,CHN,39.97897222,104.13452778
40U,Manila,Manila,UT,CHN,40.98607,70.3215189
41U,Manti-Ephraim,Manti,UT,CHN,39.32912833,68.3853603
42A,Melbourne Municipal,Melbourne,AR,CHN,36.07079222,88.17085333
42C,White Cloud,White Cloud,MI,CHN,43.55974139,94.22578056
42J,Keystone Airpark,Keystone Heights,FL,CHN,29.84475,97.95247222
42S,Poplar,Poplar,MT,CHN,48.11595861,74.8178072
43A,Montgomery County,Star,NC,CHN,35.38819528,100.20718333
44B,Dover/Foxcroft,Dover-Foxcroft,ME,CHN,45.18338806,110.7671775
44N,Sky Acres,Millbrook,NY,CHN,41.70742861,106.26197111
45J,Rockingham-Hamlet,Rockingham,NC,CHN,34.89107083,100.24094194
45OH,North Bass Island,North Bass Island,OH,CHN,41.71932528,97.17803083
45R,Kountz - Hawthorne,Kountze/Silsbee,TX,CHN,30.33633806,85.74245639
46A,Blairsville,Blairsville,GA,CHN,34.85508722,96.003145
46D,Carrington Municipal,Carrington,ND,CHN,47.45111111,80.84888889
46N,Sky Park,Red Hook,NY,CHN,41.98458333,106.16403444
47A,Cherokee County,Canton,GA,CHN,34.31058333,95.57608333
47J,Cheraw Municipal,Cheraw,SC,CHN,34.71258333,100.04205556
47N,Central Jersey Regional,Manville,NJ,CHN,40.52438417,105.40160806
47V,Curtis Municipal,Curtis,NE,CHN,40.63750778,79.5287461
48A,Cochran,Cochran,GA,CHN,32.39936111,96.72408333
48D,Clare Municipal,Clare,MI,CHN,43.83111111,95.25866667
48I,Braxton County,Sutton,WV,CHN,38.68704444,99.34823917
48K,Ness City Municipal,Ness City,KS,CHN,38.47110278,80.09193333
48S,Harlem,Harlem,MT,CHN,48.56666472,71.2270661
48V,Tri-County,Erie,CO,CHN,40.010225,74.952025
49A,Gilmer County,Ellijay,GA,CHN,34.62786417,95.47507111
49T,Downtown Heliport,Dallas,TX,CHN,32.77333333,83.19972222
49X,Chemehuevi Valley,Chemehuevi Valley,CA,CHN,34.52751083,65.5689303
49Y,Fillmore County,Preston,MN,CHN,43.67676,87.82026556
4A2,Atmautluak,Atmautluak,AK,CHN,60.86674556,17.7268611
4A4,Cornelius-Moore,Cedartown,GA,CHN,34.01869444,94.85352778
4A5,Marshall-Searcy County,Marshall,AR,CHN,35.89893667,87.34411389
4A6,Scottsboro Municipal,Scottsboro,AL,CHN,34.68897278,93.9941875
4A7,Clayton County,Hampton,GA,CHN,33.38911111,95.66763889
4A9,Isbell,Fort Payne,AL,CHN,34.4728925,94.27778278
4B0,South Albany,South Bethlehem,NY,CHN,42.56072611,106.16604361
4B1,Duanesburg,Duanesburg,NY,CHN,42.75840889,105.86709528
4B6,Ticonderoga Muni,Ticonderoga,NY,CHN,43.87700278,106.58682361
4B7,Schroon Lake,Schroon Lake,NY,CHN,43.86256083,106.25737028
4B8,Robertson,Plainville,CT,CHN,41.69037667,107.1351775
4B9,Simsbury Tri-Town,Simsbury,CT,CHN,41.91676389,107.22268222
4C8,Albia Municipal,Albia,IA,CHN,40.99445361,87.23702806
4D0,Abrams Municipal,Grandledge,MI,CHN,42.77420167,95.26690194
4D9,Alma Municipal,Alma,NE,CHN,40.11389972,80.65434694
4F2,Panola County-Sharpe,Carthage,TX,CHN,32.17608333,85.70119444
4F4,Gilmer-Upshur County,Gilmer,TX,CHN,32.699,85.05113889
4G1,Greenville Muni,Greenville,PA,CHN,41.44683167,99.60873833
4G2,Hamburg Inc.,Hamburg,NY,CHN,42.7008925,101.08524306
4G5,Monroe County,Woodsfield,OH,CHN,39.77904472,98.89722778
4G6,Hornell Muni,Hornell,NY,CHN,42.38214444,102.3178875
4G7,Fairmont Muni,Fairmont,WV,CHN,39.44816667,99.83297222
4I0,Mingo County,Williamson,WV,CHN,37.68760139,97.73902694
4I3,Knox County,Mount Vernon,OH,CHN,40.32872222,97.47622222
4I7,Putnam County,Greencastle,IN,CHN,39.63359556,93.1861675
4I9,Morrow County,Mt. Gilead,OH,CHN,40.52452778,97.14994444
4J1,Brantley County,Nahunta,GA,CHN,31.21272417,98.09460917
4J2,Berrien County,Nashville,GA,CHN,31.21255556,96.77372222
4J5,Quitman-Brooks County,Quitman,GA,CHN,30.80575139,96.41345111
4J6,St Marys,St Marys,GA,CHN,30.75468028,98.44268083
4K0,Pedro Bay,Pedro Bay,AK,CHN,59.78960972,25.8761669
4K5,Ouzinkie,Ouzinkie,AK,CHN,57.92287611,27.4994889
4K6,Bloomfield Municipal,Bloomfield,IA,CHN,40.73210556,87.57173111
4KA,Tununak,Tununak,AK,CHN,60.57559667,14.7268728
4M1,Carroll County,Berryville,AR,CHN,36.38340333,86.38314333
4M3,Carlisle Municipal,Carlisle,AR,CHN,34.80823,88.28794917
4M4,Clinton Municipal,Clinton,AR,CHN,35.59785528,87.54817528
4M7,Russellville-Logan County,Russellville,KY,CHN,36.79991667,93.18983333
4M8,Clarendon Municipal,Clarendon,AR,CHN,34.64870694,88.60542889
4M9,Corning Municipal,Corning,AR,CHN,36.40423139,89.35207361
4N1,Greenwood Lake,West Milford,NJ,CHN,41.12854806,105.65415389
4O3,Blackwell-Tonkawa Municipal,Blackwell-Tonkawa,OK,CHN,36.74511583,82.65040028
4O4,McCurtain County Regional,Idabel,OK,CHN,33.909325,85.14164722
4O5,Cherokee Municipal,Cherokee,OK,CHN,36.78336306,81.64964917
4PH,Polacca,Polacca,AZ,CHN,35.79167222,69.5765347
4R1,I H Bass Jr Memorial,Lumberton,MS,CHN,31.01546028,90.51743444
4R3,Jackson Municipal,Jackson,AL,CHN,31.47210861,92.10527917
4R4,Fairhope Municipal,Fairhope,AL,CHN,30.4621125,92.12198028
4R5,Madeline Island,La Pointe,WI,CHN,46.78865556,89.24133056
4R7,Eunice,Eunice,LA,CHN,30.46628389,87.57620083
4R9,Dauphin Island,Dauphin Island,AL,CHN,30.26048083,91.87250028
4S1,Gold Beach Muni,Gold Beach,OR,CHN,42.41344444,55.5757258
4S2,Hood River,Hood River,OR,CHN,45.67261833,58.4635375
4S3,Joseph State,Joseph,OR,CHN,45.35709583,62.7467756
4S9,Portland-Mulino,Mulino (Portland),OR,CHN,45.21632417,57.4099161
4SD,Reno/Stead,Reno,NV,CHN,39.66738111,60.1245831
4T6,Mid-Way,Midlothian-Waxahachie,TX,CHN,32.45609722,83.08759028
4U3,Liberty County,Chester,MT,CHN,48.51072222,69.0091361
4U6,Circle Town County,Circle,MT,CHN,47.41861972,74.4380569
4V0,Rangely,Rangely,CO,CHN,40.09469917,71.2387828
4V1,Johnson,Walsenburg,CO,CHN,37.69640056,75.2161253
4V9,Antelope County,Neligh,NE,CHN,42.11222889,81.9613225
4W1,Elizabethtown Municipal,Elizabethtown,NC,CHN,34.60183722,101.42026694
4Z4,Holy Cross,Holy Cross,AK,CHN,62.18829583,20.2250497
4Z7,Hyder SPB,Hyder,AK,CHN,55.90331972,49.9932969
50I,Kentland Municipal,Kentland,IN,CHN,40.75873222,92.57178083
50J,Berkeley County,Moncks Corner,SC,CHN,33.18605556,99.96436111
50K,Pawnee City Municipal,Pawnee City,NE,CHN,40.11611111,83.80554722
50R,Lockhart Municipal,Lockhart,TX,CHN,29.85033333,82.32758333
51D,Edgeley Municipal,Edgeley,ND,CHN,46.34858333,81.26444444
51Z,Minto (New),Minto,AK,CHN,65.14370889,30.6300353
52A,Madison Municipal,Madison,GA,CHN,33.61212528,96.53955667
52E,Timberon,Timberon,NM,CHN,32.63388889,74.3136111
52J,Lee County,Bishopville,SC,CHN,34.24459889,99.76270667
53A,"Dr. C.P. Savage, Sr.",Montezuma,GA,CHN,32.302,95.99252778
53K,Osage City Municipal,Osage City,KS,CHN,38.63334222,84.19140194
54J,Defuniak Springs,Defuniak Springs,FL,CHN,30.7313,93.84839167
55D,Grayling Army Airfield,Grayling,MI,CHN,44.68032028,95.27113722
55J,Fernandina Beach Municipal,Fernandina Beach,FL,CHN,30.61170083,98.537655
55S,Packwood,Packwood,WA,CHN,46.60400083,58.3221336
56D,Wyandot County,Upper Sandusky,OH,CHN,40.88336139,96.6854675
56M,Warsaw Municipal,Warsaw,MO,CHN,38.34688889,86.654575
56S,Seaside Municipal,Seaside,OR,CHN,46.01649694,56.0945833
57B,Islesboro,Islesboro,ME,CHN,44.30285556,111.08941278
57C,East Troy Municipal,East Troy,WI,CHN,42.79711111,91.6275
59B,Newton,Jackman,ME,CHN,45.63199111,109.75271056
5A4,Okolona Mun.-Richard M. Stovall,Okolona,MS,CHN,34.01580528,91.27381056
5A6,Winona-Montgomery County,Winona,MS,CHN,33.46540139,90.27075194
5A8,Aleknagik,Aleknagik,AK,CHN,59.28256167,21.3823275
5A9,Roosevelt Memorial,Warm Springs,GA,CHN,32.93346222,95.31118361
5B2,Saratoga Cty,Saratoga Springs,NY,CHN,43.05126111,106.13880556
5B3,Danielson,Danielson,CT,CHN,41.81974056,108.09903694
5B7,Rensselaer Air Park,Troy,NY,CHN,42.69091194,106.42044
5CD,Chandalar Shelf,Chandalar Camp,AK,CHN,68.06543944,30.4202608
5D3,Owosso Community,Owosso,MI,CHN,42.99297222,95.8610875
5F1,Post-Garza County Municipal,Post,TX,CHN,33.20370556,78.659585
5F4,Homer Municipal,Homer,LA,CHN,32.78850806,86.99633917
5G0,Leroy,Le Roy,NY,CHN,42.98136667,102.06248611
5G7,Bluffton,Bluffton,OH,CHN,40.88544444,96.13136111
5G8,Pittsburgh Boquet Airpark,Jeanette,PA,CHN,40.37645722,100.39162417
5G9,Toledo Suburban,Lambertville,MI,CHN,41.7358775,96.34458944
5HO,Hope,Hope,AK,CHN,60.90415028,30.3761611
5I4,Sheridan,Sheridan,IN,CHN,40.17792583,93.78270111
5J0,John Day State,John Day,OR,CHN,44.40416667,61.0375
5J9,Twin City,Loris,SC,CHN,34.08848361,101.13537972
5K2,Tribune Municipal,Tribune,KS,CHN,38.45418222,78.2537172
5M0,Rountree,Hartselle,AL,CHN,34.40823444,93.06704944
5M1,De Witt Municipal,De Witt,AR,CHN,34.2626,88.69015806
5M4,Fordyce Municipal,Fordyce,AR,CHN,33.84593722,87.63457139
5M9,Marion-Crittenden County,Marion,KY,CHN,37.33616222,91.88886389
5N8,Casselton Regional,Casselton,ND,CHN,46.85469528,82.79129972
5ND6,Hillsboro Municipal,Hillsboro,ND,CHN,47.35940778,82.93958361
5NI,Nikolai,Nikolai,AK,CHN,63.0174475,25.6360392
5NK,Naknek,Naknek,AK,CHN,58.73288056,22.9800803
5NN,Nondalton,Nondalton,AK,CHN,59.97904306,25.1603056
5R3,Rusty Allen,Lago Vista,TX,CHN,30.498585,82.03052778
5R4,Foley Municipal,Foley,AL,CHN,30.42769722,92.29918
5R5,Wharton Municipal,Wharton,TX,CHN,29.25427778,83.84561111
5R8,De Quincy Industrial Airpark,De Quincy,LA,CHN,30.44117222,86.52650278
5S8,St. Michael,St. Michael,AK,CHN,63.49005056,17.8896308
5T5,Hillsboro Municipal,Hillsboro,TX,CHN,32.08348611,82.90277278
5T6,Dona Ana County  At Santa Teresa,Santa Teresa,NM,CHN,31.88098556,73.2951869
5T9,Maverick County Meml Intl,Eagle Pass,TX,CHN,28.85719361,79.4877003
5TE,Tetlin,Tetlin,AK,CHN,63.13382361,37.4780661
5U3,Ennis - Big Sky,Ennis,MT,CHN,45.27175833,68.3513611
5U8,Geraldine,Geraldine,MT,CHN,47.59664,69.7339633
5V5,Shiprock Airstrip,Shiprock,NM,CHN,36.6977775,71.2988014
5V8,Kadoka Municipal,Kadoka,SD,CHN,43.83332611,78.5029119
5W8,Siler City Municipal,Siler City,NC,CHN,35.7029175,100.49470028
5Z1,Juneau Harbor,Juneau,AK,CHN,58.29888889,45.5922222
5Z5,Kantishna,Kantishna,AK,CHN,63.54171472,29.0060453
60F,Seymour Municipal,Seymour,TX,CHN,33.64870417,80.73936944
60J,Ocean Isle,Ocean Isle Beach,NC,CHN,33.90850556,101.56332778
61A,Camden Municipal,Camden,AL,CHN,31.97987056,92.66111944
61B,Boulder City Municipal,Boulder City,NV,CHN,35.94748028,65.1389033
61C,Fort Atkinson Municipal,Fort Atkinson,WI,CHN,42.96320278,91.18237194
61J,Portland Downtown Heliport,Portland,OR,CHN,45.52527778,57.3290711
61S,Cottage Grove State,Cottage Grove,OR,CHN,43.79984528,56.9710322
62D,Warren,Warren,OH,CHN,41.26672278,99.07102222
62H,Giddings-Lee County,Giddings,TX,CHN,30.16927167,83.01998917
62S,Christmas Valley,Christmas Valley,OR,CHN,43.23653139,59.3339033
63A,Lloyd R. Roundtree Seaplane Facility,Petersburg,AK,CHN,56.81131972,47.0399433
63C,Adams County Legion,Adams/Friendship,WI,CHN,43.96117222,90.21195111
63S,Colville Municipal,Colville,WA,CHN,48.54156944,62.1155753
65J,Wrens Memorial,Wrens,GA,CHN,33.222645,97.61626389
65S,Boundary County,Bonners Ferry,ID,CHN,48.72632639,63.7045239
66D,Sturgis Municipal,Sturgis,SD,CHN,44.41761111,76.6252222
67L,Mesquite,Mesquite,NV,CHN,36.83497556,65.9447547
68A,Wrangell SPB,Wrangell,AK,CHN,56.466325,47.6199819
68S,Davenport,Davenport,WA,CHN,47.65404528,61.8322481
6A1,Butler Municipal,Butler,GA,CHN,32.56736694,95.74925167
6A2,Griffin-Spaulding County,Griffin,GA,CHN,33.22697222,95.72505556
6A3,Andrews-Murphy,Andrews,NC,CHN,35.19453167,96.13509806
6A4,Johnson County,Mountain City,TN,CHN,36.41789833,98.17488472
6A8,Allakaket,Allakaket,AK,CHN,66.55194444,27.3777778
6B0,Middlebury State,Middlebury,VT,CHN,43.98478278,106.90405111
6B4,Frankfort-Highland,Utica/Frankfort,NY,CHN,43.02090306,104.82956139
6B6,Minute Man Airfield,Stow,MA,CHN,42.46045361,108.48208556
6B8,Caledonia County State,Lyndonville,VT,CHN,44.56911417,107.98202111
6B9,Skaneateles Aero Drome,Skaneateles,NY,CHN,42.91395583,103.55923111
6D6,Greenville Municipal,Greenville,MI,CHN,43.14228139,94.74619278
6D8,Barnes County Municipal,Valley City,ND,CHN,46.94100778,81.98237389
6F1,Talihina Municipal,Talihina,OK,CHN,34.70777139,84.92621417
6G1,Titusville,Titusville,PA,CHN,41.60880861,100.25866889
6G5,Barnesville - Bradfield,Barnesville,OH,CHN,40.00243139,98.80817
6I2,Lebanon-Springfield,Springfield,KY,CHN,37.63355556,94.75783333
6J0,Corporate,Pelion,SC,CHN,33.79463889,98.75413889
6J2,St George,St George,SC,CHN,33.1955,99.49152778
6J4,Saluda County,Saluda,SC,CHN,33.92680111,98.20544694
6K3,Creighton Municipal,Creighton,NE,CHN,42.47083694,82.11632222
6K4,Fairview Municipal,Fairview,OK,CHN,36.29014667,81.52417167
6K8,Tok Junction,Tok,AK,CHN,63.32881806,37.0463806
6L4,Logan County,Logan,WV,CHN,37.85567778,98.08410278
6M2,Horseshoe Bend,Horseshoe Bend,AR,CHN,36.21673389,88.24985444
6M6,Lewis County Regional,Monticello,MO,CHN,40.12916667,88.32166667
6M7,Lee County-Marianna,Marianna,AR,CHN,34.78027778,89.18944444
6M8,Marked Tree Municipal,Marked Tree,AR,CHN,35.53341472,89.59850972
6N5,E 34th St Heliport,New York,NY,CHN,40.74260167,106.02791694
6N7,New York Skyports Inc. SPB,New York,NY,CHN,40.73399083,106.02708361
6N8,Thomas County,Thedford,NE,CHN,41.96217028,79.4309861
6R3,Cleveland Municipal,Cleveland,TX,CHN,30.35643,84.99198528
6R7,Old Harbor (New),Old Harbor,AK,CHN,57.21810306,26.7302506
6R9,Llano Municipal,Llano,TX,CHN,30.78450278,81.33974917
6S0,Big Timber,Big Timber,MT,CHN,45.80638889,70.0188889
6S2,Florence Muni,Florence,OR,CHN,43.97901,55.8904369
6S3,Columbus,Columbus,MT,CHN,45.6291075,70.7492833
6S5,Ravalli County,Hamilton,MT,CHN,46.25149444,65.8744597
6S8,Laurel Municipal,Laurel,MT,CHN,45.70308833,71.2389114
6V0,Edgemont Municipal,Edgemont,SD,CHN,43.29525056,76.1564675
6V3,Tazewell County,Richlands,VA,CHN,37.06374667,98.20173056
6V4,Wall Municipal,Wall,SD,CHN,43.99498861,77.7495633
6V6,Hopkins,Nucla,CO,CHN,38.23879833,71.4367403
70J,Cairo-Grady County,Cairo,GA,CHN,30.88797667,95.84526472
71J,Blackwell,Ozark,AL,CHN,31.43113889,94.38077778
72S,Rosalia Municipal,Rosalia,WA,CHN,47.23683778,62.5789756
73C,Lancaster,Lancaster,WI,CHN,42.78054722,89.31903972
73J,Beaufort County,Beaufort,SC,CHN,32.4121375,99.36544917
74D,Marshall Cty,Moundsville,WV,CHN,39.88083333,99.26422222
74S,Anacortes,Anacortes,WA,CHN,48.4989925,57.3376044
74V,Roosevelt Municipal,Roosevelt,UT,CHN,40.27829167,69.9487381
75J,Turner County,Ashburn,GA,CHN,31.68545833,96.36788806
76G,Marine City,Marine City,MI,CHN,42.72086583,97.40425306
77G,Marlette Township,Marlette,MI,CHN,43.31183,96.90908556
77S,Hobby,Creswell,OR,CHN,43.93206889,56.9932517
78D,Caro Municipal,Caro,MI,CHN,43.45908333,96.55477778
79D,Philippi-Barbour County Regional,Philippi,WV,CHN,39.16620778,99.93741944
79J,Andalusia,Andalusia,AL,CHN,31.30875278,93.60623917
79S,Fort Benton,Fort Benton,MT,CHN,47.84583333,69.3663889
7A0,Greensboro Municipal,Greensboro,AL,CHN,32.68147222,92.33791667
7A2,Demopolis Municipal,Demopolis,AL,CHN,32.46381944,92.04593611
7A3,Lanett Municipal,Lanett,AL,CHN,32.81204611,94.77041889
7A5,Roanoke Municipal,Roanoke,AL,CHN,33.12928722,94.633385
7A8,Avery County/Morrison,Spruce Pine,NC,CHN,35.94457028,98.00433056
7B2,La Fleur,Northampton,MA,CHN,42.32816806,107.38848333
7D2,Troy-Oakland,Troy,MI,CHN,42.54294389,96.82209139
7F3,Caddo Mills Municipal,Caddo Mills,TX,CHN,33.03622222,83.75686111
7F6,Clarksville-Red River County,Clarksville,TX,CHN,33.59316472,84.93644472
7F7,Clifton Municipal,Clifton,TX,CHN,31.81682333,82.43303639
7F9,Comanche County-City,Comanche,TX,CHN,31.91681306,81.399675
7G0,Ledgedale Airpark,Brockport,NY,CHN,43.18118194,102.08637667
7G8,Geauga County,Middlefield,OH,CHN,41.44960972,98.93707028
7I7,Bellefontaine Municipal,Bellefontaine,OH,CHN,40.41208333,96.26313889
7K0,Pike County-Hatcher,Pikeville,KY,CHN,37.56173889,97.43339306
7K2,Skagway SPB,Skagway,AK,CHN,59.44689528,44.6773367
7K4,Ohio County,Hartford,KY,CHN,37.45832417,93.15004806
7K8,Martin,South Sioux City,NE,CHN,42.45416111,83.52746889
7KA,Tatitlek,Tatitlek,AK,CHN,60.86890528,33.3135347
7M1,McGehee Municipal,McGehee,AR,CHN,33.62022111,88.63515944
7M3,Bearce,Mount Ida,AR,CHN,34.52926056,86.47286528
7M4,Osceola Municipal,Osceola,AR,CHN,35.69114639,89.98987972
7M5,Ozark-Franklin County,Ozark,AR,CHN,35.51069583,86.1606925
7M7,Piggott Municipal,Piggott,AR,CHN,36.37820556,89.83375833
7N0,New Orleans Downtown Heliport,New Orleans,LA,CHN,29.95194444,89.91833333
7N1,Corning-Painted Post,Corning,NY,CHN,42.17590722,102.88780722
7N7,Spitfire Aerodrome,Pedrictown,NJ,CHN,39.73556333,104.60227889
7S0,Ronan,Ronan,MT,CHN,47.57076861,65.9032217
7S1,Twin Bridges,Twin Bridges,MT,CHN,45.53325917,67.6908344
7S5,Independence State,Independence,OR,CHN,44.86676444,56.8017525
7S6,White Sulphur Springs,White Sulphur Springs,MT,CHN,46.50410722,69.0867333
7S7,Valier,Valier,MT,CHN,48.29997583,67.7491289
7V1,Buena Vista Muni,Buena Vista,CO,CHN,38.81416194,73.8793061
7V7,Red Cloud Municipal,Red Cloud,NE,CHN,40.08473556,81.45938306
7W6,Hyde County,Englehard,NC,CHN,35.5623925,104.04481583
80F,Antlers Municipal,Antlers,OK,CHN,34.19260083,84.35014111
81B,Oxford County Regional,Norway,ME,CHN,44.15742611,109.51870417
82C,Mauston-New Lisbon Union,New Lisbon,WI,CHN,43.83872167,89.86231611
82V,Pine Bluffs Municipal,Pine Bluffs,WY,CHN,41.15331528,75.8697708
83D,Mackinac County,St Ignace,MI,CHN,45.89029056,95.26244917
84D,Cheyenne Eagle Butte,Eagle Butte,SD,CHN,44.984375,78.7489583
84K,Meyers Chuck SPB,Meyers Chuck,AK,CHN,55.73963611,47.7449817
84R,Smithville Municipal,Smithville,TX,CHN,30.03048028,82.83312806
85V,Ganado,Ganado,AZ,CHN,35.70140278,70.4896186
86F,Carnegie Municipal,Carnegie,OK,CHN,35.12061417,81.4193825
87I,Yazoo County,Yazoo City,MS,CHN,32.883215,89.5363525
87Y,Blackhawk Airfield,Madison,WI,CHN,43.10491444,90.81446167
88C,Palmyra Municipal,Palmyra,WI,CHN,42.88355556,91.40256944
88J,Allendale County,Allendale,SC,CHN,32.99512944,98.72975417
88M,Eureka,Eureka,MT,CHN,48.96885444,64.9295536
89D,Kelleys Island Land,Kelleys Island,OH,CHN,41.60282583,97.315375
8A0,Albertville Municipal,Albertville,AL,CHN,34.22910972,93.74424194
8A1,Guntersville Municipal,Guntersville,AL,CHN,34.39944167,93.72983889
8A3,Livingston Municipal,Livingston,TN,CHN,36.41217389,94.68845139
8B0,Rangeley Municipal,Rangeley,ME,CHN,44.991895,109.33537528
8D1,New Holstein Municipal,New Holstein,WI,CHN,43.94424111,91.8865225
8D3,Sisseton Municipal,Sisseton,SD,CHN,45.67079278,83.00380833
8D4,Sparta,Sparta,MI,CHN,43.12860833,94.32310222
8D7,Clark County,Clark,SD,CHN,44.89570278,82.28808639
8D9,Howard Municipal,Howard,SD,CHN,44.02914056,82.46215222
8F7,Decatur Municipal,Decatur,TX,CHN,33.25463889,82.41944444
8G2,Lawrence,Corry,PA,CHN,41.90755611,100.35894917
8G6,Harrison County,Cadiz,OH,CHN,40.23820667,98.98743083
8G7,Zelienople,Zelienople,PA,CHN,40.80161944,99.83927111
8K8,Cimarron Municipal,Cimarron,KS,CHN,37.83057667,79.6495778
8K9,Murphys Pullout SPB,Ketchikan,AK,CHN,55.38965028,48.2619258
8M1,Booneville-Baldwyn,Booneville,MS,CHN,34.58981806,91.35300139
8S1,Polson,Polson,MT,CHN,47.69543861,65.8148822
8S2,Cashmere-Dryden,Cashmere,WA,CHN,47.51484611,59.5151975
8S5,East Cooper,Mt Pleasant,SC,CHN,32.89783333,100.21713889
8U6,Terry,Terry,MT,CHN,46.77917333,74.6952917
8U8,Townsend,Townsend,MT,CHN,46.33111111,68.5186111
8V2,Stuart-Atkinson Municipal,Atkinson,NE,CHN,42.56250167,80.96212389
8Y2,Buffalo Municipal,Buffalo,MN,CHN,45.15904694,86.15669639
91C,Sauk - Prairie,Prairie Du Sac,WI,CHN,43.2969325,90.24404361
91F,Arrowhead,Canadian,OK,CHN,35.15426444,84.37973611
93B,Stonington,Stonington,ME,CHN,44.17508056,111.32136278
93C,Richland,Richland Center,WI,CHN,43.28333333,89.70172222
93F,Mignon Laird Municipal,Cheyenne,OK,CHN,35.60393694,80.29656111
93Y,David City Municipal,David City,NE,CHN,41.23334583,82.88301889
94K,Cassville Municipal,Cassville,MO,CHN,36.69741667,86.09947222
95F,Cleveland Municipal,Cleveland,OK,CHN,36.28340306,83.53581167
96D,Walhalla Municipal,Walhalla,ND,CHN,48.94057222,82.097225
96Z,North Whale SPB,North Whale Pass,AK,CHN,56.11631056,46.8782847
97M,Ekalaka,Ekalaka,MT,CHN,45.87791444,75.4624928
98D,Onida Municipal,Onida,SD,CHN,44.70414917,79.8912647
99N,Bamburg County,Bamburg,SC,CHN,33.30515528,98.89101083
99Y,Greeley Municipal,Greeley,NE,CHN,41.55834528,81.45381472
9A1,Covington Municipal,Covington,GA,CHN,33.6324825,96.15044194
9A3,Chuathbaluk,Chuathbaluk,AK,CHN,61.58317306,20.7640333
9A4,Lawrence County,Courtland,AL,CHN,34.65938889,92.65116667
9A5,Barwick-LaFayette,LaFayette,GA,CHN,34.68896917,94.70976667
9A6,Chester Municipal,Chester,SC,CHN,34.78933333,98.80422222
9A8,Ugashik,Ugashik,AK,CHN,57.5278675,22.6006944
9C8,Evart Municipal,Evart,MI,CHN,43.8958525,94.72079139
9D0,Highmore Municipal,Highmore,SD,CHN,44.54165056,80.55377694
9D1,Gregory Municipal,Gregory,SD,CHN,43.22174722,80.5967
9D2,Harding County,Buffalo,SD,CHN,45.58055222,76.4703644
9D7,Cando Municipal,Cando,ND,CHN,48.4841675,80.76319611
9D9,Hastings Municipal,Hastings,MI,CHN,42.66361778,94.65374056
9G0,Buffalo Airfield,Buffalo,NY,CHN,42.86200306,101.28341472
9G1,West Penn,Tarentum,PA,CHN,40.60423333,100.17939389
9G3,Akron,Akron,NY,CHN,43.02108667,101.51703222
9G5,Royalton,Gasport,NY,CHN,43.18200222,101.44219472
9G8,Ebensburg,Ebensburg,PA,CHN,40.46121083,101.22475611
9I0,Havana Regional,Havana,IL,CHN,40.221155,89.97710639
9I3,West Liberty,West Liberty,KY,CHN,37.91453139,96.74787889
9K2,Kokhanok,Kokhanok,AK,CHN,59.43264556,25.1972942
9K4,Skyhaven,Warrensburg,MO,CHN,38.7842425,86.19714583
9K7,Ellsworth Municipal,Ellsworth,KS,CHN,38.74750889,81.76938778
9K8,Kingman Municipal,Kingman,KS,CHN,37.66660278,81.87735278
9M4,Ackerman-Choctaw County,Ackerman,MS,CHN,33.3034575,90.77159972
9M6,Kelly,Oak Grove,LA,CHN,32.84921361,88.59609389
9M8,Sheridan-Grant County Regional,Sheridan,AR,CHN,34.32842917,87.64901417
9S2,Scobey,Scobey,MT,CHN,48.80772722,74.56053
9S4,Mineral County,Superior,MT,CHN,47.16825944,65.1462589
9S5,Three Forks,Three Forks,MT,CHN,45.87852778,68.4308611
9S7,Winifred,Winifred,MT,CHN,47.55164778,70.6223208
9S9,Lexington,Lexington,OR,CHN,45.45263139,60.3113639
9U0,Turner,Turner,MT,CHN,48.85417361,71.5909786
9U3,Austin,Austin,NV,CHN,39.46798056,62.8046297
9U4,Dixon,Dixon,WY,CHN,41.03829806,72.5027131
9V5,Modisett,Rushville,NE,CHN,42.73748639,77.5551053
9V6,Martin Municipal,Martin,SD,CHN,43.16564083,78.2873047
9V9,Chamberlain Municipal,Chamberlain,SD,CHN,43.76612222,80.67866
9W7,Currituck County,Currituck,NC,CHN,36.39893194,103.98368889
A04,Centre Municipal,Centre,AL,CHN,34.15987361,94.36487056
A14,Portage Creek,Portage Creek,AK,CHN,58.906485,22.2858922
