siteid,name,latitude,longitude
MOT,Minot International,48.25937778,78.7196661
MOU,Mountain Village,62.09536222,16.3179406
MOX,Morris Municipal,45.56651667,84.03236389
MPE,Philadelphia Municipal,32.7995775,90.87410528
MPJ,Petit Jean Park,35.13886306,87.09080306
MPO,Pocono Mountains Muni,41.1374775,104.62112167
MPR,McPherson,38.35243722,82.30866972
MPV,Edward F Knapp State,44.203505,107.43767056
MPZ,Mount Pleasant Municipal,40.94661389,88.488925
MQB,Macomb Municipal,40.52034556,89.34753611
MQI,Dare County Regional,35.91898806,104.30446056
MQJ,Mount Comfort,39.84348556,94.10293611
MQT,Marquette County Airport,46.353639,92.604639
MQW,Telfair-Wheeler,32.09577778,97.11997222
MQY,Smyrna,36.00897944,93.47992333
MRB,Eastern Wv Reg/Shephard,39.40193278,102.01541861
MRC,Maury County,35.55413889,92.82108333
MRF,Marfa Municipal,30.37147222,75.9833056
MRH,Michael J. Smith,34.73355028,103.33940389
MRI,Merrill,61.21437861,30.1538386
MRJ,Iowa County,42.88532917,89.76801417
MRN,Morganton-Lenoir,35.82149222,98.38926361
MRY,Monterey Peninsula,36.5869825,58.1570522
MSA,Mount Pleasant Municipal,33.12936111,85.02436111
MSL,Northwest Alabama Regional,34.74532028,92.38976778
MSN,Dane County Regional,43.13985778,90.66248639
MSO,Missoula International,46.91630556,65.9094444
MSP,Minneapolis-St Paul Intl,44.88054694,86.7830775
MSS,Massena Int'l-Richards,44.93582722,105.15445417
MSV,Sullivan Cty Intl,41.70164917,105.20498611
MSY,New Orleans International,29.99338889,89.74197222
MTH,Florida Keys Marathon,24.72614083,98.94862194
MTJ,Montrose Regional,38.50886722,72.1061667
MTM,Metlakatla SPB,55.13104528,48.4219325
MTN,Martin State,39.32566333,103.58623444
MTO,Coles County Memorial,39.47793722,91.72076167
MTP,Montauk,41.07694333,108.07960028
MTV,Blue Ridge,36.63074861,99.98165083
MTW,Manitowoc County,44.1287725,92.31941528
MUE,Waimea-Kohala,20.00132694,24.3318928
MUT,Muscatine Municipal,41.36786333,88.85178361
MVC,Monroe County,31.45805306,92.64895972
MVE,Montevideo-Chippewa County,44.96905556,84.28975
MVI,Monte Vista Muni,37.52855833,73.9539467
MVL,Morrisville-Stowe State,44.53460806,107.38599556
MVM,Machias Valley,44.70311111,112.52138889
MVN,Mt Vernon-Outland,38.32335444,91.14152083
MVY,Marthas Vineyard,41.39302583,109.3856675
MWA,Williamson County,37.75313528,90.98840306
MWC,Lawrence J Timmerman,43.11092694,91.96557806
MWH,Grant County,47.20770806,60.6798103
MWK,Mount Airy-Surry County,36.459735,99.44704278
MWL,Mineral Wells Municipal,32.78160556,81.939825
MWM,Windom Municipal,43.91340167,84.89059167
MWO,Hook Field Municipal,39.53102778,95.60472222
MXA,Manila Municipal,35.89444444,89.84543056
MXO,Monticello Municipal,42.22611111,88.83291667
MYF,Montgomery,32.81573306,62.8604336
MYK,May Creek,61.33567417,37.313225
MYL,McCall,44.88879556,63.8982503
MYR,Myrtle Beach International,33.67975,101.07166667
MYU,Mekoryuk,60.37142,13.7293917
MYV,Yuba County,39.09777278,58.430175
MYZ,Marysville Municipal,39.85416833,83.36978611
MZJ,Pinal Airpark,32.50984389,68.6746661
MZZ,Marion Municipal,40.49037278,94.32085611
N00,Maben,42.27230778,105.60596333
N03,Cortland Cty-Chase,42.59264528,103.7851175
N04,Griswold,41.27118222,107.45027028
N07,Lincoln Park,40.94752444,105.68549861
N10,Perkiomen Valley,40.20404833,104.56973694
N12,Lakewood,40.0667825,105.82235833
N13,Bloomsburg Muni,40.99778111,103.56394417
N14,Flying W,39.93427778,105.19275
N23,Sidney Muni,42.30258,104.58404361
N24,Questa Municipal Nr 2,36.80030556,74.4025
N25,Westport,44.15838611,106.56709556
N27,Bradford County,41.74324028,103.55542917
N29,Magdalena,34.09450778,72.7021858
N30,Cherry Ridge,41.51533861,104.74851861
N35,Punxsutawney Muni,40.96667472,101.06999472
N37,Monticello,41.62249167,105.29858889
N38,Grand Canyon State,41.72790028,102.60348861
N40,Sky Manor,40.56626889,105.02135861
N47,Pottstown Muni,40.26040083,104.32914694
N51,Solberg-Hunterdon,40.58286278,105.26343778
N53,Stroudsburg-Pocono,41.03587167,104.83932111
N57,New Garden Flying,39.83052639,104.23025528
N66,Oneonta Muni,42.52476694,104.93553833
N67,Wings,40.13647333,104.73297028
N68,Chambersburg Muni,39.97295167,102.35673222
N69,Stormville,41.57698222,106.26764722
N72,Warwick Muni,41.28759361,105.71290528
N73,Red Lion,39.90415167,105.25045083
N79,Northumberland Cty,40.83692306,103.44754389
N81,Hammonton Muni,39.66746889,105.24226556
N82,Wurtsboro-Sullivan Cty,41.59720444,105.54159278
N85,Alexandria,40.58757389,104.98057944
N87,Trenton-Robbinsville,40.21394333,105.39820528
N89,Joseph Y. Resnick,41.72787111,105.62262417
N93,New Golovin,64.55305556,16.9911111
N99,Brandywine,39.99472222,104.41666667
NC14,Rockingham County NC Shiloh,36.43722083,100.14899
NC67,Ashe County,36.43243111,98.58031528
ND06,Cavalier Municipal,48.78388139,82.37018972
ND12,Ellendale Municipal,46.01247194,81.48712111
ND17,Harvey Municipal,47.79123306,80.06825778
ND26,Kenmare Municipal,48.66758278,77.9524056
ND28,Lakota Municipal,48.0313875,81.67211889
ND29,La Moure Rott Municipal,46.34663556,81.71629
ND33,Linton Municipal,46.21830472,79.7549972
ND44,Mott Municipal,46.359725,77.6770611
ND66,Washburn Municipal,47.35305,78.9726319
NEW,Lakefront,30.04242056,89.97174306
NH12,Plymouth Municipal,43.77923806,108.24630944
NK03,Kamp,43.13472111,104.35109583
NQA,Millington Municipal,35.35666667,90.12972222
NRN,Norton Municipal,39.84914444,80.10679417
NUL,Nulato,64.72981944,21.9268111
NVD,Nevada Municipal,37.85206528,85.69513528
NY0,Fulton Cty,42.99821222,105.67044889
O02,Nervino,39.82073556,59.6456233
O05,Rogers,40.28235278,58.7588317
O08,Colusa County,39.17903,58.0066389
O09,Round Valley,39.79015444,56.7335975
O11,Cherokee Nation,35.75703083,85.35005583
O15,Turlock Municipal,37.48743556,59.3031331
O16,Garberville,40.08597806,56.1863603
O17,Nevada County  Air Park,39.22402778,58.9969167
O19,Kneeland,40.7193,56.0724469
O21,Hoopa,41.04290778,56.3316106
O22,Columbia,38.03042306,59.5854444
O24,Lee Vining,37.95825861,60.8934625
O26,Lone Pine,36.58826667,61.9479686
O27,Oakdale,37.75634472,59.1997911
O28,Ells Field-Willits Municipal,39.45129778,56.6277156
O31,Healdsburg Municipal,38.65352083,57.1005603
O32,Reedley Municipal,36.66633917,60.5501517
O35,Hollis Municipal,34.70839417,80.09128806
O37,Haigh,39.72124194,57.8533492
O41,Watts-Woodland,38.67387639,58.1279228
O42,Woodlake,36.39883833,60.8926711
O43,Yerington Municipal,39.00408444,60.8420697
O45,Hooker Municipal,36.85708306,78.7729097
O46,Weed,41.47487,57.5469261
O47,Prague Municipal,35.48201417,83.28137056
O48,Little River,39.26203778,56.2462653
O52,Sutter County,39.12655889,58.3908672
O53,Medford Municipal,36.79058417,82.25100278
O54,Lonnie Pool /Weaverville,40.7457,57.07803
O57,Bryant,38.26241917,60.7742906
O59,Cedarville,41.55267139,59.8336661
O60,Cloverdale Municipal,38.7743525,57.0077783
O61,Cameron Airpark,38.68407028,59.0128358
O65,Okeene Municipal,36.11253667,81.6913175
O68,Mariposa-Yosemite,37.51077,59.9581561
O69,Petaluma Municipal,38.2578325,57.3944594
O70,Westover Field Amador County,38.37680111,59.2060925
O81,Tulelake Municipal,41.88738,58.6405669
O85,Benton,40.57487278,57.5919358
O86,Trinity Center,40.98320111,57.3058111
O88,Rio Vista Municipal,38.1935,58.2976111
O89,Fall River Mills,41.01877417,58.5666864
OAJ,Albert J Ellis,34.82916444,102.38786222
OAK,Metropolitan Oakland International,37.72129083,57.7792833
OAR,Marina Municipal,36.68190278,58.2375508
OBE,Okeechobee County,27.26282306,99.15021694
OBU,Kobuk,66.90917056,23.1389425
OCF,Ocala Regional/Jim Taylor,29.17261111,97.77583333
OCH,Nacogdoches-A.L. Mangham Jr. Regional,31.57802778,85.29045833
OCQ,Oconto Municipal,44.8735825,92.0909475
OCW,Warren,35.57046806,102.95018694
ODO,Odessa-Schlemeyer,31.92056722,77.6129108
ODX,Evelyn Sharp,41.62425,81.04763889
OEB,Branch County Memorial,41.93344861,94.947415
OEL,Oakley Municipal,39.10994444,79.1835556
OEO,L. O. Simenstad Municipal,45.30858944,87.30991944
OFK,Karl Stefan Memorial,41.98546389,82.56488889
OFP,Hanover County Municipal,37.7080325,102.56398972
OGA,Searle,41.11961111,78.2310556
OGB,Orangeburg Municipal,33.46094444,99.14108333
OGD,Ogden-Hinckley,41.19594417,67.987825
OGG,Kahului,20.89864972,23.5695422
OGM,Ontonagon County,46.84547028,90.63291194
OGS,Ogdensburg Intl,44.68185361,104.53450083
OH17,Henry County,41.37427778,95.93208333
OH21,Huron County,41.24476583,97.44877278
OH30,Put In Bay,41.63674333,97.17166667
OIC,Lt Warren Eaton,42.56655417,104.47588833
OIN,Oberlin Municipal,39.83378278,79.4605764
OJC,Johnson County Executive,38.84760194,85.26241417
OKB,Oceanside Municipal,33.21797639,62.6484925
OKC,Will Rogers World,35.39308833,82.39926611
OKK,Kokomo Municipal,40.5281775,93.94101
OKM,Okmulgee Municipal,35.66813889,84.05130556
OKS,Garden County,41.40097222,77.6449722
OKV,Winchester Regional,39.14352139,101.85555556
OKZ,Kaolin,32.96672222,97.16183333
OLD,Dewitt Field-Old Town Municipal,44.9525,111.32566667
OLE,Olean Muni,42.24006611,101.628315
OLF,L M Clayton,48.09451778,74.4249464
OLM,Olympia,46.9705,57.0977917
OLS,Nogales International,31.41772222,69.1521111
OLU,Columbus Municipal,41.448,82.65736111
OLV,Olive Branch,34.97875,90.21316667
OLY,Olney-Noble,38.72182722,91.82356722
OLZ,Oelwein Municipal,42.68084472,88.02552167
OMA,Eppley Airfield,41.30251861,84.10582694
OME,Nome,64.51220222,14.5547542
OMH,Orange County,38.24721639,101.95438972
OMK,Omak,48.46440222,60.4819497
OMN,Ormond Beach Municipal,29.30113889,98.88619444
ONA,Winona Muni-Max Conrad,44.07721306,88.29168306
ONL,O Neill Municipal,42.46988889,81.31194444
ONM,Socorro Municipal,34.02247222,73.0968611
ONO,Ontario Muni,44.02052417,62.986365
ONP,Newport Muni,44.58036111,55.9420833
ONT,Ontario International,34.056,62.3988056
ONY,Olney Municipal,33.35088056,81.18083333
ONZ,Grosse Ile Municipal,42.09860472,96.83894139
OOA,Oskaloosa Municipal,41.22614944,87.50611722
OOH,Hoonah SPB,58.11215944,44.548195
OOK,Toksook Bay,60.53337639,14.8860364
OPF,Opa-Locka,25.907,99.72161111
OPL,St Landry Parish - Ahart,30.55840556,87.900625
OPN,Thomaston-Upton County,32.95458861,95.73684778
OQU,Quonset State,41.5971525,108.58784667
OQW,Maquoketa Municipal,42.050075,89.26119528
OR33,Boardman,45.814825,60.1794994
ORB,Orr Regional,48.01592194,87.14394861
ORC,Orange City Municipal,42.99026444,83.93720333
ORD,Chicago O'Hare International,41.979595,92.09553583
ORE,Orange Municipal,42.57011889,107.71139333
ORF,Norfolk International,36.89461111,103.79877778
ORG,Orange County,30.06916667,86.19908333
ORH,Worcester Regional,42.26733944,108.12429056
ORI,Port Lions,57.8853775,27.1538989
ORL,Executive,28.54547222,98.66705556
ORS,Orcas Island,48.70816,57.0862039
ORT,Northway,62.96133361,38.0708631
ORV,Robert(Bob) Curtis Memorial,66.82852667,18.9722092
OSC,Oscoda - Wurtsmith,44.45260972,96.61963611
OSH,Wittman Regional,43.98436639,91.44294056
OSU,Ohio State University,40.07977778,96.92697222
OSX,Kosciusko-Attala County,33.09025889,90.45798278
OTG,Worthington Municipal,43.65506611,84.42079083
OTH,North Bend Muni,43.41713889,55.7539722
OTM,Ottumwa Industrial,41.10659611,87.55206028
OTZ,Ralph Wien Memorial,66.88467694,17.4014503
OUN,University of Oklahoma Westheimer,35.24556444,82.52787139
OVE,Oroville Municipal,39.48775,58.378
OVO,North Vernon,39.04563667,94.39467
OVS,Boscobel,43.16063056,89.32578167
OWA,Owatonna Degner Regional,44.12339722,86.73938333
OWB,Owensboro-Daviess County,37.74011111,92.83316667
OWD,Norwood Memorial,42.19079694,108.82689611
OWI,Ottawa Municipal,38.53866667,84.74702778
OWK,Central Maine,44.7155,110.13352778
OWX,Putnam County,41.0355825,96.01797556
OXB,Ocean City,38.31044444,104.87602778
OXC,Waterbury-Oxford,41.47855556,106.86475
OXD,Miami University,39.50203917,95.2158575
OXI,Starke County,41.3301875,93.33526806
OXR,Oxnard,34.20080083,60.7927836
OXV,Knoxville Municipal,41.29888556,86.88618444
OYM,St Marys Muni,41.41247778,101.49736861
OZA,Ozona Municipal,30.73528028,78.7970281
OZW,Livingston County,42.62950694,96.01582639
P01,Ajo Municipal,32.45005694,67.1326222
P04,Bisbee Municipal,31.36399028,70.1168714
P08,Coolidge Municipal,32.93594444,68.5734722
P13,San Carlos Apache,33.35314722,69.3326389
P14,Holbrook Municipal,34.93891389,69.8604344
P20,Avi Suquilla,34.15063889,65.7287778
P32,H.A. Clark Memorial,35.30223222,67.8059425
P33,Cochise County,32.24540278,70.1053681
P45,Mount Pleasant-Scottdale,40.10840556,100.45857306
P52,Cottonwood,34.73002111,67.9648431
P53,Rostraver,40.20972222,100.16855556
PAE,Snohomish County,47.90762861,57.7184108
PAH,Barkley Regional,37.06083333,91.22625
PAK,Port Allen,21.89686833,20.3966783
PAN,Payson,34.25683639,68.6607442
PAO,Palo Alto Arpt of Santa Clara Co,37.46111944,57.8849556
PAQ,Palmer Municipal,61.59474194,30.9111758
PBF,Grider,34.17498722,88.06527972
PBH,Price County,45.70895028,89.59751528
PBI,Palm Beach International,26.68316194,99.90440583
PBV,St. George,56.57735278,10.3362639
PCK,Porcupine Creek,67.23789833,29.7139392
PCM,Plant City Municipal,28.00021667,97.83575833
PCW,Carl R. Keller,41.51627778,97.13130556
PCZ,Waupaca Municipal,44.33368778,90.98450139
PDC,Prairie Du Chien Municipal,43.01928889,88.87625278
PDK,Dekalb-Peachtree,33.87560444,95.69803222
PDT,Eastern Oregon Regional At Pendleton,45.69505556,61.1585556
PDX,Portland Intl,45.58872222,57.4025
PEA,Pella Municipal,41.40006667,87.05411667
PEC,Pelican SPB,57.95517222,43.7637267
PEO,Penn Yan,42.63813556,102.94693917
PEQ,Pecos Municipal,31.3823575,76.4892983
PEZ,Pleasanton Municipal,28.95419444,81.48001083
PFN,Panama City-Bay County International,30.21208333,94.31719444
PGA,Page Municipal,36.92611111,68.5516389
PGD,Charlotte County,26.92019444,98.00947222
PGM,Port Graham,59.34825944,28.1684611
PGR,Kirk,36.06352944,89.49013972
PGV,Pitt-Greenville,35.63523944,102.61467972
PHD,Harry Clever,40.47091667,98.58025
PHF,Newport News/Williamsburg International,37.13189556,103.5070125
PHG,Phillipsburg Municipal,39.73530556,80.68258333
PHH,Andrews Municipal,33.45169472,100.47379889
PHK,Palm Beach County Glades,26.78503861,99.30664472
PHL,Philadelphia Intl,39.87195278,104.75885917
PHN,St Clair County International,42.91095778,97.47113861
PHO,Point Hope,68.34877417,13.2006914
PHP,Philip,44.04862722,78.4009397
PHT,Henry County,36.33822472,91.61712139
PHX,Phoenix Sky Harbor International,33.43416667,67.9919444
PIA,Greater Peoria Regional,40.66424333,90.30669444
PIB,Hattiesburg-Laurel Regional,31.46714944,90.66294222
PIE,St. Petersburg-Clearwater International,27.91076333,97.31256056
PIH,Pocatello Regional,42.91130556,67.4041389
PIL,Port Isabel-Cameron County,26.16621,82.65411389
PIM,Callaway Gardens-Harris County,32.84069444,95.11755556
PIR,Pierre Regional,44.38267694,79.714035
PIT,Pittsburgh International,40.49146583,99.76712917
PIZ,Point Lay Dew Station,69.732875,16.9946583
PJY,Pinckneyville-Duquoin,37.97788417,90.63955111
PKA,Napaskiak,60.70369056,18.2232633
PKB,Wood Cty/Gill Robb Wilson,39.34510333,98.56079806
PKD,Park Rapids Municipal,46.90062583,84.92686722
PKF,Park Falls Municipal,45.95502361,89.57558194
PLB,Clinton Cty,44.68751861,106.47547694
PLD,Portland Municipal,40.45076167,95.00992083
PLN,Pellston Regional  of Emmet County,45.5709275,95.203285
PLR,St Clair County,33.55883333,93.75094444
PMB,Pembina Municipal,48.9425,82.75916667
PMD,Palmdale Production Flight,34.62938889,61.9154472
PMH,Greater Portsmouth Regional,38.84047,97.15268639
PMP,Pompano Beach Airpark,26.24713889,99.88894444
PMV,Plattsmouth Municipal,40.95025,84.08211111
PMX,Metropolitan,42.22328722,107.68861306
PMZ,Plymouth Municipal,35.80843944,103.24072306
PNA,Ralph Wenz,42.79549917,70.1929056
PNC,Ponca City Municipal,36.73058417,82.90023167
PNE,Northeast Philadelphia,40.08194417,104.98941333
PNM,Princeton Municipal,45.55986778,86.39178389
PNN,Princeton Municipal,45.20066667,112.43561111
PNP,Pilot Point,57.58038056,22.4325556
PNS,Pensacola Regional,30.47330556,92.81255556
POC,Brackett,34.09164833,62.2182197
POF,Poplar Bluff Municipal,36.77394444,89.67515278
POH,Pocahontas Municipal,42.74280556,85.35269444
POU,Dutchess Cty,41.62661111,106.11588889
POY,Powell Muni,44.86797222,71.207
PPA,Perry Lefors,35.61298806,79.0037392
PPC,Prospect Creek,66.81288139,29.3562075
PPF,Tri City,37.33125778,84.49099333
PPG,Pago Pago International,14.33102278,9.2894742
PPO,La Porte Municipal,41.57276194,93.26586861
PPQ,Pittsfield Penstone Municipal,39.63885556,89.22156889
PQI,Northern Maine Regional,46.68896,111.95520028
PQL,Trent Lott International,30.46278111,91.47077222
PQN,Pipestone Municipal,43.98330333,83.69968917
PR03,Fajardo Harbor Seaplane Base,18.339675,114.37539417
PRB,Paso Robles Municipal,35.67288611,59.3729442
PRC,Ernest A. Love,34.65447222,67.5804167
PRG,Edgar County,39.70015944,92.33038139
PRN,Greenville Municipal,31.84540222,93.38955417
PRO,Perry Municipal,41.82801306,85.84009639
PRX,Cox,33.63660667,84.54926806
PSB,Mid-State,40.88439139,101.91265833
PSC,Tri-Cities,46.26468028,60.8809708
PSE,Mercedita,18.00830278,113.43698806
PSF,Pittsfield Municipal,42.42684667,106.70707194
PSG,James C. Johnson Petersburg,56.80165194,47.0547219
PSK,New River Valley,37.13734528,99.32151833
PSM,Pease International Tradeport,43.07795889,109.17672667
PSN,Palestine Municipal,31.77969444,84.29369444
PSP,Palm Springs International,33.82921556,63.4937469
PSX,Palacios Municipal,28.72751778,83.7490325
PTB,Dinwiddie County,37.18375833,102.49261111
PTD,Potsdam Muni-Damon,44.67666917,105.05155361
PTH,Port Heiden,56.95943333,21.3681792
PTK,Oakland-Pontiac,42.66520389,96.58129083
PTN,Harry P. Williams Memorial,29.71081917,88.66028222
PTS,Atkinson Municipal,37.44855556,85.26866667
PTT,Pratt Industrial,37.7000175,81.2537975
PTU,Platinum,59.01135611,18.1803339
PTV,Porterville Municipal,36.02960778,60.9372689
PTW,Pottstown Limerick,40.23957167,104.44337472
PUB,Pueblo Memorial,38.28908722,75.5034278
PUC,Carbon County,39.61391556,69.2485817
PUW,Pullman/Moscow Regional,46.74386111,62.8904167
PVB,Platteville Municipal,42.68935583,89.55560722
PVC,Provincetown Municipal,42.07199833,109.77862333
PVD,Theodore F Green State,41.72399917,108.57177889
PVF,Placerville,38.72421806,59.246675
PVG,Hampton Roads Executive,36.78014889,103.55116528
PVJ,Pauls Valley Municipal,34.71105361,82.77678306
PVU,Provo Muni,40.21919444,68.2766389
PVW,Hale County,34.16814722,78.2826639
PWA,Wiley Post,35.53455,82.35278444
PWC,Pine River Regional,46.7247875,85.6183
PWD,Sher-Wood,48.79030583,75.466155
PWG,McGregor Exectuive,31.48491667,82.68347222
PWK,Palwaukee,42.11418083,92.09851917
PWM,Portland International Jetport,43.64616667,109.69125
PWT,Bremerton National,47.49275361,57.2375714
PXE,Perry-Houston Couty,32.51058333,96.23266667
PYG,Pageland,34.74213889,99.65480556
PYM,Plymouth Municipal,41.90902444,109.27121222
PYX,Perryton Ochiltree County,36.41200333,79.2482117
PZQ,Presque Isle County,45.40709667,96.18711444
Q00,Littlefield Municipal,33.92395306,77.6133169
Q06,City of Tulia/Swisher County Municipal,34.56682472,78.2185389
Q14,San Juan Pueblo,36.02502306,73.9535886
Q16,Reserve,33.70005472,71.1493786
Q17,Boonville,39.0126775,56.6172136
Q21,Brownsville,39.45544417,58.7086489
Q24,Levelland Municipal,33.54980833,77.6272667
Q25,Dinsmore,40.49291944,56.4002411
Q26,Terry County,33.173675,77.8073792
Q31,Sequoia,36.44856139,60.6809944
Q34,Portales Municipal,34.14547222,76.5896667
Q35,Springerville Babbitt,34.1286575,70.6885244
Q37,Carrizozo Municipal,33.64886139,74.104315
Q41,Floydada Municipal,34.00230056,78.669565
Q42,Springer Municipal,36.32697806,75.3802883
Q44,Beaver Municipal,36.79891472,79.4701292
Q49,Firebaugh,36.85998861,59.5355325
Q53,Franklin,38.30491306,58.5703264
Q55,Dimmitt Municipal,34.56673556,77.6773053
Q58,Santa Rosa Municipal,34.93442472,75.356935
Q61,Georgetown,38.92111389,59.1352056
Q68,Pine Mountain Lake,37.86166667,59.8221111
Q72,Hayfork,40.54708833,56.8183047
Q84,Mendota,36.75800528,59.6287206
Q88,Paradise Skypark,39.70960639,58.3836383
Q94,Rio Linda,38.67601389,58.5544908
Q95,Ruth,40.21125917,56.7024769
Q99,South County  of Santa Clara Co,37.08158611,58.4031944
RAC,John H Batten,42.76119139,92.18610194
RAL,Riverside Municipal,33.95187528,62.5548983
RAP,Rapid City Regional,44.04532139,76.9426292
RBD,Redbird,32.68086111,83.13180556
RBE,Bassett Municipal,42.56966667,80.43163889
RBG,Roseburg Regional,43.23878306,56.6441383
RBL,Red Bluff Municipal,40.15065667,57.7477097
RBW,Walterboro Municipal,32.92052778,99.35875
RBY,Ruby,64.72721556,24.5301114
RCA,Ellsworth AFB,44.145094,76.896433
RCR,Fulton County,41.06554833,93.81829556
RCX,Rusk County,45.49825694,88.99813639
RDD,Redding Municipal,40.50898361,57.7065981
RDG,"Reading Muni,Gen Carl A Spaatz",40.3785,104.03475
RDK,Red Oak Municipal,41.01052778,84.74013889
RDM,Roberts,44.25406722,58.8500367
RDR,Grand Forks AFB,47.961167,82.598833
RDU,Raleigh-Durham International,35.87763889,101.21252778
RDV,Red Devil,61.78764333,22.6520656
RED,Red Lodge,45.18744472,70.7326222
RFD,Greater Rockford,42.19536389,90.90278889
RFG,Refugio-Rooke,28.29361694,82.67695167
RGK,Red Wing Municipal,44.58935611,87.51503111
RHI,Rhinelander-Oneida County,45.63119306,90.53254639
RHV,Reid-Hillview of Santa Clara Co,37.33287306,58.1802053
RIC,Richmond International,37.50516667,102.68033333
RID,Richmond Municipal,39.75721528,95.15718
RIF,Richfield Muni,38.73643611,67.9010556
RIL,Garfield County Regional,39.526315,72.2730597
RIU,Rancho Murieta,38.4887975,58.8975553
RIV,March,33.88057333,62.7405164
RIW,Riverton Regional,43.064235,71.5401589
RKD,Knox County Regional,44.06008333,110.90075
RKP,Aransas County,28.08677778,82.95538889
RKR,Robert S Kerr,35.02162639,85.3787475
RKS,Rock Springs-Sweetwater County,41.5942175,70.9348072
RKW,Rockwood Municipal,35.922295,95.31033722
RLD,Richland,46.305635,60.6958147
RME,Griffis Airpark,43.23379861,104.59296667
RMG,Richard B Russell,34.35060111,94.84198611
RMP,Rampart,65.50786222,29.8571953
RMY,Brooks,42.25118111,95.0445475
RNC,Warren County Memorial,35.69870944,94.15618278
RNH,New Richmond Municipal,45.14831139,87.46193861
RNM,Ramona,33.038905,63.0863608
RNO,Reno/Tahoe International,39.49857611,60.2319353
RNT,Renton Municipal,47.49313889,57.78425
RNV,Cleveland Municipal,33.76114056,89.24212472
ROA,Roanoke Regional/ Woodrum,37.32546833,100.02457167
ROC,Greater Rochester Int'l,43.11886611,102.32761611
ROG,Rogers Municipal-Carter,36.37229667,85.89313028
ROP,Prachinburi,14.078333,281.378334
ROR,Babelthoup/Koror,7.367222,314.544167
ROS,Rush City Regional,45.69801389,87.04701028
ROW,Roswell Industrial Air Center,33.30155556,75.4694444
ROX,Roseau Municipal,48.85603806,84.30296139
RPB,Belleville Municipal,39.81790861,82.340375
RPD,Rice Lake Regional-Carl's,45.41809056,88.22634806
RPX,Roundup,46.47357528,71.4423667
RQB,Roben-Hood,43.72263278,94.49592667
RQE,Window Rock,35.65205556,70.9326111
RRL,Merrill Municipal,45.19927083,90.28856611
RRT,Warroad Intl Swede Carlson,48.94138889,84.65161111
RSH,Russian Mission,61.77967583,18.6805228
RSL,Russell Municipal,38.87212222,81.18822389
RSN,Ruston Regional,32.51444444,87.41166667
RST,Rochester International,43.90882639,87.50201278
RSV,Robinson Municipal,39.01604222,92.350225
RSW,Southwest Florida International,26.53616667,98.24483333
RTN,Raton Municipal/Crews,36.74152778,75.4978167
RUE,Russellville Municipal,35.25914667,86.90673389
RUG,Rugby Municipal,48.39035917,79.9757261
RUQ,Rowan County,35.64588583,99.47970694
RUT,Rutland State,43.52990694,107.050385
RVJ,Reidsville,32.05897222,97.84827778
RVL,Mifflin Cty,40.67737417,102.37317167
RVN,Hawkins County,36.45757917,97.11496278
RVS,"Richard Lloyd Jones, Jr.",36.0396275,84.015365
RWF,Redwood Falls Muni,44.54720389,84.917745
RWI,Rocky Mount Wilson,35.85498861,102.10704389
RWL,Rawlins Muni,41.8055975,72.80006
RWN,Arens,41.09226306,93.38712889
RXE,Rexburg-Madison County,43.83391139,68.194895
RYN,Ryan,32.14308333,68.8271389
RYV,Watertown Municipal,43.16963222,91.27678778
RYY,Cobb County-McCollum,34.01315611,95.40145528
RZL,Jasper County,40.94789861,92.81742056
RZN,Burnett County,45.8227275,87.62749917
RZT,Ross County,39.44136778,96.97748444
RZZ,Halifax County,36.43945583,102.29065861
S01,Conrad,48.16863889,68.0235278
S03,Ashland Muni-Sumner Parker,42.19028361,57.3393717
S05,Bandon State,43.08733083,55.5904422
S07,Bend Muni,44.09483333,58.7993611
S10,Chelan Muni,47.86597139,60.0572947
S12,Albany Municipal,44.63781639,56.9405514
S18,Forks,47.94146583,55.6070133
S21,Sunriver,43.87633333,58.5469444
S23,Ione Municipal,48.70727528,62.5873964
S24,Sandusky Co,41.29570556,96.96276944
S25,Watford City Municipal,47.79569972,76.7463008
S27,Kalispell City,48.17856944,65.6962592
S28,International Peace Garden,48.99778194,79.9565411
S30,Lebanon State,44.529845,57.0704664
S31,Lopez Island,48.48259944,57.0631556
S32,Cooperstown Municipal,47.42277361,81.89412861
S33,City-County,44.66623139,58.8369
S34,Plains,47.47243611,65.099865
S39,Prineville,44.28699389,59.0961672
S40,Prosser,46.212355,60.2071878
S43,Harvey,47.90815306,57.8945928
S45,Siletz Bay State,44.87761139,55.9715528
S47,Tillamook,45.41824194,56.1856161
S50,Auburn Municipal,47.32815583,57.7734908
S52,Methow Valley State,48.42070056,59.8529736
S59,Libby,48.28384528,64.5097547
S60,Kenmore Air Harbor Inc,47.75482,57.7407069
S64,Stanford,47.14718944,69.7700711
S66,Homedale Municipal,43.61488056,63.0784628
S67,Nampa Muni,43.58133333,63.4769444
S68,Orofino Municipal,46.49129139,63.7231939
S69,Lincoln,46.97494083,67.3552394
S70,Othello Muni,46.79486278,60.9197125
S71,Edgar G Obie,48.59194444,70.7511111
S72,St Maries Municipal,47.32768722,63.4226094
S73,Kamiah Municipal,46.21934028,63.9865264
S80,Idaho County,45.94255806,63.8765842
S83,Shoshone County,47.54769889,63.8114992
S85,Big Sky,48.15333333,75.4961111
S87,Weiser Municipal,44.20683056,63.0376131
S89,Craigmont Municipal,46.24710917,63.5198553
